osm_id,city,latitude,longitude,area_m2,roof_type,runoff_coeff,building,building_levels
1184090221,Padukka,6.8058,80.0716,67.1900,Asbestos,0.7000,yes,
1184090227,Padukka,6.8059,80.0717,56.1800,Metal_Sheet,0.9000,yes,
1184090228,Padukka,6.8060,80.0717,113.9600,Asbestos,0.7000,yes,
1184090230,Padukka,6.8067,80.0717,80.8800,Asbestos,0.7000,yes,
1184090231,Padukka,6.8071,80.0719,46.8800,Asbestos,0.7000,yes,
1184090232,Padukka,6.8077,80.0725,71.6800,Asbestos,0.7000,yes,
1184090233,Padukka,6.8077,80.0719,197.7300,Asbestos,0.7000,yes,
1184090234,Padukka,6.8076,80.0723,70.0100,Metal_Sheet,0.9000,yes,
1184090235,Padukka,6.8074,80.0724,133.2700,Asbestos,0.7000,yes,
1184090236,Padukka,6.8080,80.0723,203.0400,Asbestos,0.7000,yes,
1184090237,Padukka,6.8083,80.0725,207.6100,Asbestos,0.7000,yes,
1184090280,Padukka,6.8081,80.0728,270.8100,Tile,0.8000,yes,
1184090281,Padukka,6.8086,80.0730,110.6900,Asbestos,0.7000,yes,
1184090282,Padukka,6.8086,80.0732,134.1200,Asbestos,0.7000,yes,
1184090284,Padukka,6.8087,80.0726,145.1500,Asbestos,0.7000,yes,
1184090285,Padukka,6.8091,80.0729,104.3300,Tile,0.8000,yes,
1184090286,Padukka,6.8093,80.0717,103.4100,Asbestos,0.7000,yes,
1184090287,Padukka,6.8094,80.0718,92.1300,Asbestos,0.7000,yes,
1184090288,Padukka,6.8095,80.0721,118.4500,Asbestos,0.7000,yes,
1184090289,Padukka,6.8097,80.0723,67.9200,Asbestos,0.7000,yes,
1184090290,Padukka,6.8098,80.0724,65.0400,Asbestos,0.7000,yes,
1184090291,Padukka,6.8101,80.0719,64.9000,Asbestos,0.7000,yes,
1184090292,Padukka,6.8099,80.0716,124.6700,Asbestos,0.7000,yes,
1184090293,Padukka,6.8104,80.0719,44.5800,Tile,0.8000,yes,
1184090294,Padukka,6.8103,80.0719,98.5000,Asbestos,0.7000,yes,
1184090295,Padukka,6.8102,80.0716,107.3100,Asbestos,0.7000,yes,
1184090296,Padukka,6.8103,80.0717,181.5500,Asbestos,0.7000,yes,
1184090297,Padukka,6.8103,80.0720,116.9500,Asbestos,0.7000,yes,
1184090298,Padukka,6.8102,80.0722,106.0000,Asbestos,0.7000,yes,
1184090299,Padukka,6.8105,80.0722,119.5200,Asbestos,0.7000,yes,
1184090300,Padukka,6.8106,80.0723,118.6800,Asbestos,0.7000,yes,
1184090301,Padukka,6.8107,80.0723,37.0800,Asbestos,0.7000,yes,
1184090302,Padukka,6.8107,80.0724,133.4400,Asbestos,0.7000,yes,
1184090303,Padukka,6.8104,80.0726,114.0400,Asbestos,0.7000,yes,
1184090304,Padukka,6.8105,80.0727,90.5100,Asbestos,0.7000,yes,
1184090305,Padukka,6.8107,80.0727,104.4900,Asbestos,0.7000,yes,
1184090306,Padukka,6.8108,80.0728,112.9900,Tile,0.8000,yes,
1184090307,Padukka,6.8117,80.0733,119.1300,Asbestos,0.7000,yes,
1184090308,Padukka,6.8116,80.0736,147.2400,Asbestos,0.7000,yes,
1184090309,Padukka,6.8113,80.0734,255.5500,Asbestos,0.7000,yes,
1184090310,Padukka,6.8112,80.0729,174.4700,Asbestos,0.7000,yes,
1184090311,Padukka,6.8111,80.0730,137.1000,Asbestos,0.7000,yes,
1184090312,Padukka,6.8108,80.0732,128.6200,Asbestos,0.7000,yes,
1184090313,Padukka,6.8104,80.0738,196.1500,Tile,0.8000,yes,
1184090314,Padukka,6.8102,80.0735,234.4600,Asbestos,0.7000,yes,
1184090315,Padukka,6.8105,80.0730,185.8600,Asbestos,0.7000,yes,
1184091268,Padukka,6.8158,80.0878,61.0900,Asbestos,0.7000,yes,
1184091269,Padukka,6.8158,80.0875,180.8000,Asbestos,0.7000,yes,
1184091270,Padukka,6.8166,80.0883,110.6600,Asbestos,0.7000,yes,
1184091271,Padukka,6.8166,80.0881,166.0400,Asbestos,0.7000,yes,
1184091272,Padukka,6.8168,80.0877,258.8100,Asbestos,0.7000,yes,
1184091273,Padukka,6.8170,80.0873,103.7300,Asbestos,0.7000,yes,
1184091274,Padukka,6.8171,80.0864,165.4800,Asbestos,0.7000,yes,
1184091275,Padukka,6.8171,80.0859,34.9900,Asbestos,0.7000,yes,
1184091914,Padukka,6.8173,80.0753,54.2800,Asbestos,0.7000,yes,
1184091915,Padukka,6.8172,80.0747,131.8600,Asbestos,0.7000,yes,
1184091916,Padukka,6.8168,80.0746,89.2000,Tile,0.8000,yes,
1184091917,Padukka,6.8167,80.0748,77.4500,Asbestos,0.7000,yes,
1184091918,Padukka,6.8168,80.0749,53.4300,Asbestos,0.7000,yes,
1184091919,Padukka,6.8168,80.0752,413.7500,Asbestos,0.7000,yes,
1184091920,Padukka,6.8169,80.0755,31.4100,Asbestos,0.7000,yes,
1184091921,Padukka,6.8168,80.0758,129.8300,Tile,0.8000,yes,
1184091922,Padukka,6.8164,80.0752,37.5700,Asbestos,0.7000,yes,
1184091923,Padukka,6.8165,80.0754,31.2400,Asbestos,0.7000,yes,
1184091924,Padukka,6.8162,80.0754,199.4600,Asbestos,0.7000,yes,
1184091925,Padukka,6.8160,80.0752,48.3700,Asbestos,0.7000,yes,
1184091926,Padukka,6.8161,80.0751,163.4700,Asbestos,0.7000,yes,
1184091927,Padukka,6.8162,80.0750,37.9700,Tile,0.8000,yes,
1184091928,Padukka,6.8163,80.0748,103.9100,Asbestos,0.7000,yes,
1184091929,Padukka,6.8162,80.0747,186.2300,Asbestos,0.7000,yes,
1184091930,Padukka,6.8161,80.0748,126.3600,Asbestos,0.7000,yes,
1184091931,Padukka,6.8161,80.0744,66.4000,Asbestos,0.7000,yes,
1184091932,Padukka,6.8163,80.0743,128.3700,Asbestos,0.7000,yes,
1184091933,Padukka,6.8167,80.0743,53.7800,Asbestos,0.7000,yes,
1184091934,Padukka,6.8165,80.0744,140.9200,Asbestos,0.7000,yes,
1184091935,Padukka,6.8164,80.0746,118.3400,Asbestos,0.7000,yes,
1184091936,Padukka,6.8165,80.0745,48.3500,Asbestos,0.7000,yes,
1184091937,Padukka,6.8170,80.0743,103.6100,Asbestos,0.7000,yes,
1184091938,Padukka,6.8171,80.0742,115.0100,Tile,0.8000,yes,
1184091939,Padukka,6.8170,80.0739,149.6800,Tile,0.8000,yes,
1184091940,Padukka,6.8171,80.0737,55.2000,Asbestos,0.7000,yes,
1184091941,Padukka,6.8172,80.0730,12.9200,Asbestos,0.7000,yes,
1184091942,Padukka,6.8171,80.0726,225.5900,Metal_Sheet,0.9000,yes,
1184091943,Padukka,6.8170,80.0733,150.5900,Asbestos,0.7000,yes,
1184091944,Padukka,6.8169,80.0733,14.0200,Asbestos,0.7000,yes,
1184091945,Padukka,6.8167,80.0733,60.3100,Asbestos,0.7000,yes,
1184091946,Padukka,6.8168,80.0731,83.3400,Tile,0.8000,yes,
1184091947,Padukka,6.8164,80.0731,39.8400,Tile,0.8000,yes,
1184091948,Padukka,6.8165,80.0729,68.9400,Asbestos,0.7000,yes,
1184091949,Padukka,6.8163,80.0729,49.7500,Asbestos,0.7000,yes,
1184091950,Padukka,6.8165,80.0723,21.3400,Asbestos,0.7000,yes,
1184091951,Padukka,6.8168,80.0716,99.3700,Asbestos,0.7000,yes,
1184091952,Padukka,6.8169,80.0725,43.9400,Asbestos,0.7000,yes,
1184091953,Padukka,6.8168,80.0726,148.2800,Asbestos,0.7000,yes,
1184091954,Padukka,6.8166,80.0727,134.8700,Asbestos,0.7000,yes,
1184091955,Padukka,6.8164,80.0723,90.2100,Tile,0.8000,yes,
1184091956,Padukka,6.8148,80.0718,73.3500,Tile,0.8000,yes,
1184091957,Padukka,6.8153,80.0739,49.9800,Asbestos,0.7000,yes,
1184091958,Padukka,6.8149,80.0736,55.5300,Concrete,0.8500,yes,
1184091959,Padukka,6.8144,80.0740,168.2600,Tile,0.8000,yes,
1184091960,Padukka,6.8146,80.0739,81.1800,Tile,0.8000,yes,
1184091961,Padukka,6.8151,80.0736,177.6000,Asbestos,0.7000,yes,
1184091962,Padukka,6.8149,80.0738,87.8100,Asbestos,0.7000,yes,
1184091963,Padukka,6.8153,80.0738,100.1500,Asbestos,0.7000,yes,
1184091964,Padukka,6.8156,80.0737,193.6500,Asbestos,0.7000,yes,
1184091965,Padukka,6.8155,80.0733,82.5600,Asbestos,0.7000,yes,
1184091966,Padukka,6.8156,80.0731,97.5400,Asbestos,0.7000,yes,
1184091967,Padukka,6.8157,80.0729,342.5000,Asbestos,0.7000,yes,
1184091968,Padukka,6.8156,80.0725,88.6100,Asbestos,0.7000,yes,
1184091969,Padukka,6.8155,80.0727,92.9700,Asbestos,0.7000,yes,
1184091970,Padukka,6.8153,80.0731,108.5700,Asbestos,0.7000,yes,
1184091971,Padukka,6.8154,80.0730,38.7700,Asbestos,0.7000,yes,
1184091972,Padukka,6.8153,80.0727,57.1400,Asbestos,0.7000,yes,
1184091973,Padukka,6.8154,80.0728,112.9400,Asbestos,0.7000,yes,
1184091974,Padukka,6.8150,80.0731,105.6300,Asbestos,0.7000,yes,
1184091975,Padukka,6.8151,80.0725,121.2600,Asbestos,0.7000,yes,
1184091976,Padukka,6.8150,80.0722,80.4000,Tile,0.8000,yes,
1184091977,Padukka,6.8149,80.0721,38.9500,Asbestos,0.7000,yes,
1184091978,Padukka,6.8152,80.0720,108.9400,Asbestos,0.7000,yes,
1184091979,Padukka,6.8151,80.0716,164.4700,Asbestos,0.7000,yes,
1184091980,Padukka,6.8149,80.0720,65.5100,Asbestos,0.7000,yes,
1184091981,Padukka,6.8149,80.0726,104.2500,Asbestos,0.7000,yes,
1184091982,Padukka,6.8147,80.0724,186.1100,Asbestos,0.7000,yes,
1184091983,Padukka,6.8148,80.0722,65.6800,Tile,0.8000,yes,
1184091984,Padukka,6.8147,80.0720,32.4300,Tile,0.8000,yes,
1184091985,Padukka,6.8147,80.0719,64.4200,Tile,0.8000,yes,
1184091986,Padukka,6.8147,80.0720,66.0400,Asbestos,0.7000,yes,
1184091987,Padukka,6.8138,80.0728,65.7400,Asbestos,0.7000,yes,
1184091988,Padukka,6.8139,80.0725,144.4800,Tile,0.8000,yes,
1184091989,Padukka,6.8143,80.0729,26.1100,Metal_Sheet,0.9000,yes,
1184091990,Padukka,6.8144,80.0728,73.1200,Tile,0.8000,yes,
1184091991,Padukka,6.8142,80.0725,135.0700,Asbestos,0.7000,yes,
1184091992,Padukka,6.8141,80.0724,118.4500,Concrete,0.8500,yes,
1184128091,Padukka,6.8076,80.0963,54.8200,Tile,0.8000,yes,
1184128092,Padukka,6.8069,80.0956,154.6000,Asbestos,0.7000,yes,
1184128093,Padukka,6.8077,80.0966,80.8000,Asbestos,0.7000,yes,
1184128094,Padukka,6.8083,80.0930,35.5500,Asbestos,0.7000,yes,
1184128095,Padukka,6.8083,80.0935,72.7900,Asbestos,0.7000,yes,
1184360767,Padukka,6.8185,80.1359,644.3600,Tile,0.8000,yes,
1184360768,Padukka,6.8182,80.1354,205.4800,Asbestos,0.7000,yes,
1184360769,Padukka,6.8185,80.1361,93.3400,Tile,0.8000,yes,
1184360770,Padukka,6.8180,80.1359,91.6100,Asbestos,0.7000,yes,
1184360771,Padukka,6.8185,80.1364,323.8100,Asbestos,0.7000,yes,
1184360772,Padukka,6.8181,80.1365,171.7400,Concrete,0.8500,yes,
1184360773,Padukka,6.8184,80.1367,135.5900,Tile,0.8000,yes,
1184360774,Padukka,6.8188,80.1370,107.9900,Asbestos,0.7000,yes,
1184360775,Padukka,6.8180,80.1377,136.2900,Asbestos,0.7000,yes,
1184360776,Padukka,6.8179,80.1379,109.5600,Tile,0.8000,yes,
1184360777,Padukka,6.8181,80.1372,187.1100,Asbestos,0.7000,yes,
1184360778,Padukka,6.8185,80.1369,127.8100,Concrete,0.8500,yes,
1184360779,Padukka,6.8185,80.1371,213.9100,Asbestos,0.7000,yes,
1184360780,Padukka,6.8185,80.1378,196.2700,Asbestos,0.7000,yes,
1184360781,Padukka,6.8186,80.1383,149.2000,Asbestos,0.7000,yes,
1184360782,Padukka,6.8188,80.1377,87.6400,Asbestos,0.7000,yes,
1184360783,Padukka,6.8188,80.1380,234.6200,Asbestos,0.7000,yes,
1184360784,Padukka,6.8191,80.1382,183.7700,Asbestos,0.7000,yes,
1184360785,Padukka,6.8188,80.1393,119.7100,Tile,0.8000,yes,
1184360786,Padukka,6.8189,80.1389,139.5400,Asbestos,0.7000,yes,
1184360787,Padukka,6.8192,80.1387,179.0500,Metal_Sheet,0.9000,yes,
1184360788,Padukka,6.8193,80.1390,232.5400,Asbestos,0.7000,yes,
1184360789,Padukka,6.8194,80.1392,236.9200,Asbestos,0.7000,yes,
1184360790,Padukka,6.8196,80.1390,129.5700,Asbestos,0.7000,yes,
1184360791,Padukka,6.8192,80.1404,136.6600,Asbestos,0.7000,yes,
1184360792,Padukka,6.8193,80.1400,86.3400,Asbestos,0.7000,yes,
1184360793,Padukka,6.8207,80.1412,182.5800,Asbestos,0.7000,yes,
1184360794,Padukka,6.8204,80.1411,193.5100,Asbestos,0.7000,yes,
1184360795,Padukka,6.8207,80.1414,203.5200,Tile,0.8000,yes,
1184360796,Padukka,6.8209,80.1415,165.0300,Asbestos,0.7000,yes,
1184360797,Padukka,6.8204,80.1417,159.2800,Concrete,0.8500,yes,
1184360798,Padukka,6.8206,80.1424,260.0300,Concrete,0.8500,yes,
1184360799,Padukka,6.8205,80.1422,206.2400,Asbestos,0.7000,yes,
1184360800,Padukka,6.8204,80.1421,219.1700,Asbestos,0.7000,yes,
1184360801,Padukka,6.8204,80.1423,123.5100,Asbestos,0.7000,yes,
1184360802,Padukka,6.8213,80.1425,270.5900,Asbestos,0.7000,yes,
1184360803,Padukka,6.8207,80.1429,165.4600,Tile,0.8000,retail,
1184360804,Padukka,6.8214,80.1433,222.1100,Asbestos,0.7000,yes,
1184360805,Padukka,6.8196,80.1432,194.6700,Asbestos,0.7000,yes,
1184375141,Padukka,6.7919,80.1220,103.6800,Asbestos,0.7000,yes,
1184375142,Padukka,6.7923,80.1201,118.0800,Tile,0.8000,yes,
1184375143,Padukka,6.7919,80.1210,214.2600,Asbestos,0.7000,yes,
1184375144,Padukka,6.7916,80.1207,170.7000,Asbestos,0.7000,yes,
1184375145,Padukka,6.7917,80.1210,110.6100,Asbestos,0.7000,yes,
1184375146,Padukka,6.7919,80.1205,132.4500,Tile,0.8000,yes,
1184375147,Padukka,6.7922,80.1205,173.9100,Tile,0.8000,yes,
1184375148,Padukka,6.7912,80.1208,89.3600,Asbestos,0.7000,yes,
1184375149,Padukka,6.7913,80.1211,149.0900,Asbestos,0.7000,yes,
1184375150,Padukka,6.7915,80.1219,137.9500,Tile,0.8000,yes,
1184375151,Padukka,6.7913,80.1222,129.8900,Asbestos,0.7000,yes,
1184375153,Padukka,6.7910,80.1215,174.2500,Asbestos,0.7000,yes,
1184375154,Padukka,6.7909,80.1210,330.4300,Asbestos,0.7000,yes,
1184375155,Padukka,6.7910,80.1213,146.8200,Asbestos,0.7000,yes,
1184375156,Padukka,6.7910,80.1195,462.7500,Asbestos,0.7000,yes,
1184375157,Padukka,6.7905,80.1188,232.6600,Asbestos,0.7000,yes,
1184375158,Padukka,6.7908,80.1200,105.2100,Concrete,0.8500,yes,
1184375159,Padukka,6.7908,80.1196,172.0500,Asbestos,0.7000,yes,
1184375160,Padukka,6.7916,80.1178,297.1700,Metal_Sheet,0.9000,yes,
1184375161,Padukka,6.7920,80.1174,156.7800,Asbestos,0.7000,yes,
1184375162,Padukka,6.7918,80.1170,254.5500,Asbestos,0.7000,yes,
1184375164,Padukka,6.7915,80.1175,194.2700,Asbestos,0.7000,yes,
1184375322,Padukka,6.7917,80.1165,249.5600,Asbestos,0.7000,yes,
1184375323,Padukka,6.7914,80.1168,306.5700,Asbestos,0.7000,yes,
1184375324,Padukka,6.7927,80.1159,361.4100,Asbestos,0.7000,yes,
1184375325,Padukka,6.7928,80.1159,51.2400,Asbestos,0.7000,yes,
1184375326,Padukka,6.7927,80.1168,532.5300,Tile,0.8000,yes,
1184375327,Padukka,6.7919,80.1146,168.4000,Asbestos,0.7000,yes,
1184375328,Padukka,6.7922,80.1141,469.2700,Asbestos,0.7000,yes,
1184375329,Padukka,6.7930,80.1127,239.4700,Concrete,0.8500,yes,
1184375330,Padukka,6.7932,80.1123,146.7800,Asbestos,0.7000,yes,
1184375331,Padukka,6.7933,80.1121,381.3400,Asbestos,0.7000,yes,
1184375332,Padukka,6.7939,80.1130,175.9500,Asbestos,0.7000,yes,
1184375333,Padukka,6.7940,80.1128,134.1600,Asbestos,0.7000,yes,
1184375334,Padukka,6.7936,80.1126,211.5100,Asbestos,0.7000,yes,
1184375335,Padukka,6.7939,80.1124,178.6000,Asbestos,0.7000,yes,
1184375336,Padukka,6.7942,80.1119,236.2500,Asbestos,0.7000,yes,
1184375337,Padukka,6.7944,80.1117,243.2100,Asbestos,0.7000,yes,
1184375338,Padukka,6.7944,80.1115,209.7300,Asbestos,0.7000,yes,
1184375339,Padukka,6.7947,80.1120,269.7800,Concrete,0.8500,yes,
1184375340,Padukka,6.7939,80.1119,175.2500,Asbestos,0.7000,yes,
1184375341,Padukka,6.7938,80.1120,513.7200,Asbestos,0.7000,yes,
1184375414,Padukka,6.7937,80.1122,126.2700,Asbestos,0.7000,yes,
1184375415,Padukka,6.7928,80.1104,119.2300,Asbestos,0.7000,yes,
1184375416,Padukka,6.7924,80.1106,204.5700,Asbestos,0.7000,yes,
1184375417,Padukka,6.7920,80.1100,174.6700,Asbestos,0.7000,yes,
1184439345,Padukka,6.7709,80.1181,170.6700,Tile,0.8000,yes,
1184930681,Padukka,6.7913,80.1098,211.0600,Asbestos,0.7000,yes,
1184930682,Padukka,6.7913,80.1096,215.7800,Asbestos,0.7000,yes,
1184930683,Padukka,6.7912,80.1102,213.6800,Asbestos,0.7000,yes,
1184930684,Padukka,6.7913,80.1093,160.4600,Asbestos,0.7000,yes,
1184930685,Padukka,6.7910,80.1093,213.6600,Asbestos,0.7000,yes,
1184930686,Padukka,6.7908,80.1098,180.9300,Asbestos,0.7000,yes,
1184930687,Padukka,6.7907,80.1095,101.2000,Asbestos,0.7000,yes,
1184930688,Padukka,6.7905,80.1095,83.3100,Asbestos,0.7000,yes,
1184930689,Padukka,6.7903,80.1097,145.2600,Asbestos,0.7000,yes,
1184930690,Padukka,6.7908,80.1103,148.1300,Asbestos,0.7000,yes,
1184930691,Padukka,6.7911,80.1111,133.8900,Asbestos,0.7000,yes,
1184930692,Padukka,6.7907,80.1109,184.8100,Asbestos,0.7000,yes,
1184930693,Padukka,6.7902,80.1107,205.2700,Tile,0.8000,yes,
1184930694,Padukka,6.7902,80.1105,190.9300,Asbestos,0.7000,yes,
1184930695,Padukka,6.7902,80.1103,171.2600,Asbestos,0.7000,yes,
1184930696,Padukka,6.7901,80.1101,202.0100,Tile,0.8000,yes,
1184930697,Padukka,6.7894,80.1099,142.1200,Asbestos,0.7000,yes,
1184930698,Padukka,6.7892,80.1095,204.4300,Concrete,0.8500,yes,
1184930699,Padukka,6.7890,80.1093,146.0900,Tile,0.8000,yes,
1184930700,Padukka,6.7894,80.1091,233.6400,Tile,0.8000,yes,
1184930701,Padukka,6.7890,80.1085,225.1800,Asbestos,0.7000,yes,
1184930702,Padukka,6.7885,80.1082,92.7300,Asbestos,0.7000,yes,
1184930703,Padukka,6.7888,80.1085,157.7700,Asbestos,0.7000,yes,
1184930704,Padukka,6.7897,80.1082,146.3100,Asbestos,0.7000,yes,
1184950509,Padukka,6.7962,80.1105,245.7400,Tile,0.8000,yes,
1184950510,Padukka,6.7963,80.1104,200.5300,Tile,0.8000,yes,
1184950511,Padukka,6.7961,80.1107,225.5100,Asbestos,0.7000,yes,
1184950512,Padukka,6.7872,80.1168,83.2100,Asbestos,0.7000,yes,
1184950513,Padukka,6.7870,80.1169,409.4300,Concrete,0.8500,yes,
1184950514,Padukka,6.7895,80.1148,69.4200,Asbestos,0.7000,yes,
1184950515,Padukka,6.7892,80.1155,154.7300,Asbestos,0.7000,yes,
1184950516,Padukka,6.7869,80.1164,342.9100,Concrete,0.8500,yes,
1184950517,Padukka,6.7879,80.1164,255.0000,Asbestos,0.7000,yes,
1184950518,Padukka,6.7901,80.1151,65.2400,Asbestos,0.7000,yes,
1184950519,Padukka,6.7899,80.1153,362.5700,Asbestos,0.7000,yes,
1184953270,Padukka,6.7895,80.1093,340.0300,Asbestos,0.7000,yes,
1184953271,Padukka,6.7896,80.1097,303.3000,Asbestos,0.7000,yes,
1184953272,Padukka,6.7915,80.1096,164.8800,Asbestos,0.7000,yes,
1184953273,Padukka,6.7904,80.1117,271.4900,Asbestos,0.7000,yes,
1184953274,Padukka,6.7897,80.1116,120.8700,Asbestos,0.7000,yes,
1184953275,Padukka,6.7864,80.1195,137.5700,Asbestos,0.7000,yes,
1184953276,Padukka,6.7871,80.1199,139.8600,Asbestos,0.7000,yes,
1184965925,Padukka,6.7866,80.1084,135.7100,Asbestos,0.7000,yes,
1184965926,Padukka,6.7867,80.1084,116.6000,Asbestos,0.7000,yes,
1184965927,Padukka,6.7869,80.1082,199.7000,Asbestos,0.7000,yes,
1184965928,Padukka,6.7899,80.1090,157.7400,Asbestos,0.7000,yes,
1184965929,Padukka,6.7904,80.1089,170.2500,Asbestos,0.7000,yes,
1184965930,Padukka,6.7902,80.1088,144.6800,Tile,0.8000,yes,
1184965931,Padukka,6.7897,80.1090,182.9800,Asbestos,0.7000,yes,
1185227324,Padukka,6.8137,80.1305,160.3600,Asbestos,0.7000,yes,
1185227325,Padukka,6.8137,80.1308,199.7000,Tile,0.8000,yes,
1185227326,Padukka,6.8139,80.1311,110.2800,Asbestos,0.7000,yes,
1185227327,Padukka,6.8137,80.1310,105.5500,Asbestos,0.7000,yes,
1185227328,Padukka,6.8130,80.1301,201.4100,Tile,0.8000,yes,
1185227334,Padukka,6.8125,80.1296,118.5600,Asbestos,0.7000,yes,
1185227335,Padukka,6.8121,80.1293,143.5500,Concrete,0.8500,yes,
1185227336,Padukka,6.8120,80.1292,179.8200,Asbestos,0.7000,yes,
1185232492,Padukka,6.8172,80.1337,77.3700,Tile,0.8000,yes,
1185232493,Padukka,6.8171,80.1336,163.5400,Asbestos,0.7000,yes,
1185232494,Padukka,6.8162,80.1328,204.3000,Asbestos,0.7000,yes,
1185232495,Padukka,6.8160,80.1326,98.5100,Tile,0.8000,yes,
1185232496,Padukka,6.8159,80.1326,171.0400,Asbestos,0.7000,yes,
1185232497,Padukka,6.8158,80.1326,52.9800,Asbestos,0.7000,yes,
1185232498,Padukka,6.8158,80.1324,74.5000,Metal_Sheet,0.9000,yes,
1185232499,Padukka,6.8152,80.1324,89.9400,Asbestos,0.7000,yes,
1185232500,Padukka,6.8155,80.1320,134.9500,Asbestos,0.7000,yes,
1185232501,Padukka,6.8151,80.1320,69.8100,Asbestos,0.7000,yes,
1185232502,Padukka,6.8148,80.1322,49.5800,Asbestos,0.7000,yes,
1185232503,Padukka,6.8148,80.1314,60.4000,Asbestos,0.7000,yes,
1185232504,Padukka,6.8148,80.1316,20.5200,Asbestos,0.7000,yes,
1185232505,Padukka,6.8148,80.1313,36.7400,Tile,0.8000,yes,
1185232508,Padukka,6.8136,80.1312,98.6900,Asbestos,0.7000,yes,
1185234218,Padukka,6.8152,80.1331,269.9600,Asbestos,0.7000,yes,
1185234219,Padukka,6.8150,80.1326,260.1100,Asbestos,0.7000,yes,
1185234649,Padukka,6.8161,80.1338,165.0200,Asbestos,0.7000,yes,
1185234650,Padukka,6.8160,80.1336,145.1000,Tile,0.8000,yes,
1185234651,Padukka,6.8159,80.1335,129.2800,Asbestos,0.7000,yes,
1185234652,Padukka,6.8158,80.1334,117.1800,Asbestos,0.7000,yes,
1185244622,Padukka,6.8183,80.1360,54.8700,Asbestos,0.7000,yes,
1185248120,Padukka,6.8182,80.1367,36.4700,Asbestos,0.7000,yes,
1185248121,Padukka,6.8185,80.1373,99.2200,Asbestos,0.7000,yes,
1185248122,Padukka,6.8189,80.1374,111.5600,Tile,0.8000,yes,
1185248123,Padukka,6.8187,80.1375,47.8000,Concrete,0.8500,yes,
1185248124,Padukka,6.8183,80.1375,54.5800,Asbestos,0.7000,yes,
1185248125,Padukka,6.8184,80.1386,79.0400,Asbestos,0.7000,yes,
1185248126,Padukka,6.8192,80.1384,103.2300,Asbestos,0.7000,yes,
1185248127,Padukka,6.8192,80.1385,84.5100,Asbestos,0.7000,yes,
1185248128,Padukka,6.8191,80.1385,61.8300,Asbestos,0.7000,yes,
1185248129,Padukka,6.8189,80.1385,41.2100,Tile,0.8000,yes,
1185248130,Padukka,6.8196,80.1392,54.4000,Concrete,0.8500,yes,
1185248131,Padukka,6.8194,80.1394,111.1800,Asbestos,0.7000,yes,
1185248132,Padukka,6.8192,80.1394,117.1800,Tile,0.8000,yes,
1185248133,Padukka,6.8195,80.1396,157.3600,Asbestos,0.7000,yes,
1185248134,Padukka,6.8196,80.1397,108.7200,Asbestos,0.7000,yes,
1185248135,Padukka,6.8193,80.1398,100.4500,Asbestos,0.7000,yes,
1185248136,Padukka,6.8192,80.1400,32.1500,Asbestos,0.7000,yes,
1185248137,Padukka,6.8194,80.1406,46.5900,Asbestos,0.7000,yes,
1185248138,Padukka,6.8196,80.1404,85.0800,Asbestos,0.7000,yes,
1185248139,Padukka,6.8198,80.1405,45.8200,Asbestos,0.7000,yes,
1185248140,Padukka,6.8198,80.1406,63.4200,Asbestos,0.7000,yes,
1185248141,Padukka,6.8202,80.1405,110.4000,Asbestos,0.7000,yes,
1185248142,Padukka,6.8203,80.1406,123.7800,Asbestos,0.7000,yes,
1185248143,Padukka,6.8201,80.1408,64.3500,Asbestos,0.7000,yes,
1185248144,Padukka,6.8200,80.1410,124.3500,Asbestos,0.7000,yes,
1185248145,Padukka,6.8206,80.1410,29.7100,Tile,0.8000,yes,
1185248146,Padukka,6.8205,80.1413,35.6600,Concrete,0.8500,yes,
1185248147,Padukka,6.8205,80.1418,135.1000,Asbestos,0.7000,yes,
1185248148,Padukka,6.8206,80.1419,127.2000,Asbestos,0.7000,yes,
1185248149,Padukka,6.8208,80.1420,113.0000,Asbestos,0.7000,yes,
1185248150,Padukka,6.8207,80.1421,83.4600,Asbestos,0.7000,yes,
1185248151,Padukka,6.8210,80.1420,117.2200,Asbestos,0.7000,yes,
1185248152,Padukka,6.8210,80.1422,162.4800,Asbestos,0.7000,yes,
1185248153,Padukka,6.8211,80.1424,100.3700,Asbestos,0.7000,yes,
1185248154,Padukka,6.8216,80.1425,115.5000,Asbestos,0.7000,yes,
1185248155,Padukka,6.8207,80.1426,146.3800,Asbestos,0.7000,yes,
1185248156,Padukka,6.8209,80.1429,169.8500,Asbestos,0.7000,yes,
1185248157,Padukka,6.8183,80.1378,82.5000,Asbestos,0.7000,yes,
1185248184,Padukka,6.8195,80.1434,16.1900,Asbestos,0.7000,yes,
1185248185,Padukka,6.8196,80.1431,25.8900,Asbestos,0.7000,yes,
1185249717,Padukka,6.8214,80.1431,42.8200,Asbestos,0.7000,yes,
1185249718,Padukka,6.8214,80.1432,33.8100,Asbestos,0.7000,yes,
1185249719,Padukka,6.8212,80.1432,55.3400,Asbestos,0.7000,yes,
1185249720,Padukka,6.8210,80.1432,111.9800,Asbestos,0.7000,yes,
1185249721,Padukka,6.8209,80.1432,85.3300,Tile,0.8000,yes,
1185249722,Padukka,6.8208,80.1432,100.9700,Asbestos,0.7000,yes,
1185249723,Padukka,6.8207,80.1432,24.1300,Asbestos,0.7000,yes,
1185249724,Padukka,6.8207,80.1432,22.6700,Asbestos,0.7000,yes,
