date,year,month,month_name,day,precipitation_mm,station,latitude,longitude,source
2024-03-31,2024,3,Mar,31,0.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-04-01,2024,4,Apr,1,2.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-04-02,2024,4,Apr,2,2.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-04-03,2024,4,Apr,3,2.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-04-04,2024,4,Apr,4,4.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-04-05,2024,4,Apr,5,2.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-04-06,2024,4,Apr,6,3.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-04-07,2024,4,Apr,7,1.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-04-08,2024,4,Apr,8,2.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-04-09,2024,4,Apr,9,0.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-04-10,2024,4,Apr,10,0.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-04-11,2024,4,Apr,11,8.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-04-12,2024,4,Apr,12,27.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-04-13,2024,4,Apr,13,1.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-04-14,2024,4,Apr,14,27.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-04-15,2024,4,Apr,15,12.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-04-16,2024,4,Apr,16,22.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-04-17,2024,4,Apr,17,0.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-04-18,2024,4,Apr,18,0.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-04-19,2024,4,Apr,19,1.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-04-20,2024,4,Apr,20,5.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-04-21,2024,4,Apr,21,2.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-04-22,2024,4,Apr,22,2.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-04-23,2024,4,Apr,23,3.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-04-24,2024,4,Apr,24,2.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-04-25,2024,4,Apr,25,3.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-04-26,2024,4,Apr,26,5.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-04-27,2024,4,Apr,27,7.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-04-28,2024,4,Apr,28,2.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-04-29,2024,4,Apr,29,7.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-04-30,2024,4,Apr,30,10.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-05-01,2024,5,May,1,3.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-05-02,2024,5,May,2,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-05-03,2024,5,May,3,3.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-05-04,2024,5,May,4,1.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-05-05,2024,5,May,5,2.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-05-06,2024,5,May,6,2.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-05-07,2024,5,May,7,2.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-05-08,2024,5,May,8,7.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-05-09,2024,5,May,9,17.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-05-10,2024,5,May,10,16.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-05-11,2024,5,May,11,25.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-05-12,2024,5,May,12,30.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-05-13,2024,5,May,13,16.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-05-14,2024,5,May,14,26.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-05-15,2024,5,May,15,6.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-05-16,2024,5,May,16,9.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-05-17,2024,5,May,17,8.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-05-18,2024,5,May,18,51.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-05-19,2024,5,May,19,39.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-05-20,2024,5,May,20,47.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-05-21,2024,5,May,21,11.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-05-22,2024,5,May,22,28.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-05-23,2024,5,May,23,35.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-05-24,2024,5,May,24,17.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-05-25,2024,5,May,25,60.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-05-26,2024,5,May,26,37.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-05-27,2024,5,May,27,42.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-05-28,2024,5,May,28,37.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-05-29,2024,5,May,29,25.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-05-30,2024,5,May,30,31.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-05-31,2024,5,May,31,12.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-06-01,2024,6,Jun,1,42.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-06-02,2024,6,Jun,2,28.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-06-03,2024,6,Jun,3,7.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-06-04,2024,6,Jun,4,3.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-06-05,2024,6,Jun,5,2.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-06-06,2024,6,Jun,6,2.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-06-07,2024,6,Jun,7,6.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-06-08,2024,6,Jun,8,3.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-06-09,2024,6,Jun,9,20.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-06-10,2024,6,Jun,10,5.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-06-11,2024,6,Jun,11,6.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-06-12,2024,6,Jun,12,19.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-06-13,2024,6,Jun,13,3.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-06-14,2024,6,Jun,14,2.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-06-15,2024,6,Jun,15,7.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-06-16,2024,6,Jun,16,4.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-06-17,2024,6,Jun,17,3.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-06-18,2024,6,Jun,18,15.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-06-19,2024,6,Jun,19,18.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-06-20,2024,6,Jun,20,10.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-06-21,2024,6,Jun,21,21.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-06-22,2024,6,Jun,22,16.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-06-23,2024,6,Jun,23,9.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-06-24,2024,6,Jun,24,13.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-06-25,2024,6,Jun,25,40.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-06-26,2024,6,Jun,26,26.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-06-27,2024,6,Jun,27,4.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-06-28,2024,6,Jun,28,8.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-06-29,2024,6,Jun,29,1.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-06-30,2024,6,Jun,30,2.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-07-01,2024,7,Jul,1,10.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-07-02,2024,7,Jul,2,1.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-07-03,2024,7,Jul,3,12.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-07-04,2024,7,Jul,4,7.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-07-05,2024,7,Jul,5,28.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-07-06,2024,7,Jul,6,5.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-07-07,2024,7,Jul,7,2.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-07-08,2024,7,Jul,8,15.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-07-09,2024,7,Jul,9,1.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-07-10,2024,7,Jul,10,5.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-07-11,2024,7,Jul,11,3.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-07-12,2024,7,Jul,12,5.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-07-13,2024,7,Jul,13,25.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-07-14,2024,7,Jul,14,5.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-07-15,2024,7,Jul,15,32.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-07-16,2024,7,Jul,16,8.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-07-17,2024,7,Jul,17,20.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-07-18,2024,7,Jul,18,5.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-07-19,2024,7,Jul,19,4.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-07-20,2024,7,Jul,20,0.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-07-21,2024,7,Jul,21,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-07-22,2024,7,Jul,22,6.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-07-23,2024,7,Jul,23,2.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-07-24,2024,7,Jul,24,2.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-07-25,2024,7,Jul,25,3.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-07-26,2024,7,Jul,26,1.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-07-27,2024,7,Jul,27,3.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-07-28,2024,7,Jul,28,20.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-07-29,2024,7,Jul,29,39.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-07-30,2024,7,Jul,30,13.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-07-31,2024,7,Jul,31,19.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-08-01,2024,8,Aug,1,5.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-08-02,2024,8,Aug,2,9.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-08-03,2024,8,Aug,3,1.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-08-04,2024,8,Aug,4,5.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-08-05,2024,8,Aug,5,5.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-08-06,2024,8,Aug,6,2.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-08-07,2024,8,Aug,7,1.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-08-08,2024,8,Aug,8,13.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-08-09,2024,8,Aug,9,0.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-08-10,2024,8,Aug,10,10.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-08-11,2024,8,Aug,11,19.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-08-12,2024,8,Aug,12,32.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-08-13,2024,8,Aug,13,4.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-08-14,2024,8,Aug,14,4.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-08-15,2024,8,Aug,15,3.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-08-16,2024,8,Aug,16,34.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-08-17,2024,8,Aug,17,48.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-08-18,2024,8,Aug,18,20.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-08-19,2024,8,Aug,19,18.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-08-20,2024,8,Aug,20,12.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-08-21,2024,8,Aug,21,19.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-08-22,2024,8,Aug,22,1.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-08-23,2024,8,Aug,23,2.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-08-24,2024,8,Aug,24,2.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-08-25,2024,8,Aug,25,2.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-08-26,2024,8,Aug,26,1.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-08-27,2024,8,Aug,27,0.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-08-28,2024,8,Aug,28,0.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-08-29,2024,8,Aug,29,7.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-08-30,2024,8,Aug,30,22.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-08-31,2024,8,Aug,31,21.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-09-01,2024,9,Sep,1,27.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-09-02,2024,9,Sep,2,38.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-09-03,2024,9,Sep,3,36.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-09-04,2024,9,Sep,4,14.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-09-05,2024,9,Sep,5,3.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-09-06,2024,9,Sep,6,4.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-09-07,2024,9,Sep,7,2.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-09-08,2024,9,Sep,8,3.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-09-09,2024,9,Sep,9,17.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-09-10,2024,9,Sep,10,17.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-09-11,2024,9,Sep,11,21.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-09-12,2024,9,Sep,12,2.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-09-13,2024,9,Sep,13,5.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-09-14,2024,9,Sep,14,6.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-09-15,2024,9,Sep,15,1.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-09-16,2024,9,Sep,16,19.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-09-17,2024,9,Sep,17,3.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-09-18,2024,9,Sep,18,1.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-09-19,2024,9,Sep,19,2.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-09-20,2024,9,Sep,20,2.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-09-21,2024,9,Sep,21,5.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-09-22,2024,9,Sep,22,8.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-09-23,2024,9,Sep,23,1.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-09-24,2024,9,Sep,24,9.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-09-25,2024,9,Sep,25,4.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-09-26,2024,9,Sep,26,2.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-09-27,2024,9,Sep,27,19.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-09-28,2024,9,Sep,28,5.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-09-29,2024,9,Sep,29,9.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-09-30,2024,9,Sep,30,13.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-10-01,2024,10,Oct,1,3.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-10-02,2024,10,Oct,2,1.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-10-03,2024,10,Oct,3,1.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-10-04,2024,10,Oct,4,0.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-10-05,2024,10,Oct,5,5.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-10-06,2024,10,Oct,6,2.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-10-07,2024,10,Oct,7,39.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-10-08,2024,10,Oct,8,11.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-10-09,2024,10,Oct,9,12.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-10-10,2024,10,Oct,10,26.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-10-11,2024,10,Oct,11,52.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-10-12,2024,10,Oct,12,35.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-10-13,2024,10,Oct,13,30.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-10-14,2024,10,Oct,14,41.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-10-15,2024,10,Oct,15,13.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-10-16,2024,10,Oct,16,4.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-10-17,2024,10,Oct,17,1.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-10-18,2024,10,Oct,18,0.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-10-19,2024,10,Oct,19,2.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-10-20,2024,10,Oct,20,3.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-10-21,2024,10,Oct,21,9.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-10-22,2024,10,Oct,22,3.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-10-23,2024,10,Oct,23,26.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-10-24,2024,10,Oct,24,14.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-10-25,2024,10,Oct,25,10.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-10-26,2024,10,Oct,26,19.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-10-27,2024,10,Oct,27,7.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-10-28,2024,10,Oct,28,15.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-10-29,2024,10,Oct,29,3.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-10-30,2024,10,Oct,30,1.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-10-31,2024,10,Oct,31,6.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-11-01,2024,11,Nov,1,12.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-11-02,2024,11,Nov,2,12.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-11-03,2024,11,Nov,3,4.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-11-04,2024,11,Nov,4,18.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-11-05,2024,11,Nov,5,9.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-11-06,2024,11,Nov,6,0.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-11-07,2024,11,Nov,7,2.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-11-08,2024,11,Nov,8,25.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-11-09,2024,11,Nov,9,1.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-11-10,2024,11,Nov,10,1.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-11-11,2024,11,Nov,11,1.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-11-12,2024,11,Nov,12,1.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-11-13,2024,11,Nov,13,4.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-11-14,2024,11,Nov,14,3.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2024-11-15,2024,11,Nov,15,16.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
